dest_psgc,dest_municipality,src_psgc,src_municipality,travel_time
83722000,ISABEL,83739000,PALO,9457.969200000003
83710000,BURAUEN,83739000,PALO,2367.6984
83721000,INOPACAN,83739000,PALO,8332.444800000003
83735000,MAYORGA,83739000,PALO,2269.9656000000004
83703000,ALBUERA,83739000,PALO,6779.5872
83734000,MATALOM,83739000,PALO,10395.288000000002
83745000,TABANGO,83739000,PALO,7414.147200000003
83726000,KANANGA,83739000,PALO,5339.217599999998
83725000,JULITA,83739000,PALO,2402.5176
83718000,DULAG,83739000,PALO,1910.2464000000004
83746000,TABONTABON,83739000,PALO,1461.3672000000004
83736000,MERIDA,83739000,PALO,8609.172000000004
83715000,CARIGARA,83739000,PALO,3133.4112000000005
83708000,BAYBAY,83739000,PALO,6860.733600000003
83707000,BATO,83739000,PALO,9987.235200000005
83730000,MACARTHUR,83739000,PALO,2904.580800000001
83701000,ABUYOG,83739000,PALO,3904.2576
83744000,SANTA FE,83739000,PALO,692.4384
83731000,MAHAPLAG,83739000,PALO,5480.2548000000015
83713000,CALUBIAN,83739000,PALO,6745.935599999999
83741000,PASTRANA,83739000,PALO,953.6976
83742000,SAN ISIDRO,83739000,PALO,7419.1536000000015
83728000,LA PAZ,83739000,PALO,2727.655200000001
83714000,CAPOOCAN,83739000,PALO,3406.1328000000003
83702000,ALANGALANG,83739000,PALO,1278.7416
83705000,BABATNGON,83739000,PALO,2989.5768
83750000,TUNGA,83739000,PALO,2344.3092
